customer_id,name,age,email,phone,address,preferences,dietary_restrictions,loyalty_status,visit_frequency,average_spend,preferred_dining_times,preferred_cuisines,special_occasions
dfdf8288-5172-437c-82c7-01d595404552,Lori Anderson,34,xbradley@example.net,428-257-8164x7711,"488 Matthews Vista Suite 213
New Larry, IA 25959","{'seating_preference': 'outdoor', 'noise_level': 'quiet', 'lighting': 'bright', 'music_preference': 'background', 'table_size': '8-top', 'special_requests': ['quiet corner']}",['nut-free'],silver,"{'visits_per_month': 7, 'last_visit': datetime.datetime(2025, 6, 1, 14, 30, 6), 'average_visit_duration': 130, 'preferred_visit_days': ['Monday', 'Saturday'], 'visit_pattern': 'regular'}","{'per_visit': 125.18, 'per_month': 648.57, 'per_year': 2931.2}",['breakfast'],"['Contemporary American', 'Mediterranean']","[{'type': 'family_gathering', 'frequency': 'special', 'preferred_seating': 'main_dining', 'average_group_size': 13}, {'type': 'celebration', 'frequency': 'quarterly', 'preferred_seating': 'outdoor', 'average_group_size': 10}]"
0c610339-65f1-4e73-b51a-0ca9fb0669b1,Kurt Frazier,30,james72@example.com,378.377.3284,"757 Davis Centers Apt. 730
Laurafurt, CA 57189","{'seating_preference': 'indoor', 'noise_level': 'quiet', 'lighting': 'moderate', 'music_preference': 'none', 'table_size': '2-top', 'special_requests': ['quiet corner']}",[],silver,"{'visits_per_month': 7, 'last_visit': datetime.datetime(2024, 11, 11, 9, 37, 37), 'average_visit_duration': 175, 'preferred_visit_days': ['Thursday'], 'visit_pattern': 'special_occasions'}","{'per_visit': 41.05, 'per_month': 380.18, 'per_year': 9319.48}","['late_night', 'dinner', 'breakfast']","['Mediterranean', 'Contemporary American']","[{'type': 'family_gathering', 'frequency': 'special', 'preferred_seating': 'private_room', 'average_group_size': 5}, {'type': 'birthday', 'frequency': 'annually', 'preferred_seating': 'private_room', 'average_group_size': 6}]"
00f142ca-3fee-40cc-8570-5cc3e5bf4229,Larry Perez,79,linda64@example.net,(625)733-1210x918,"4588 Taylor Cape
Murilloside, SC 06643","{'seating_preference': 'outdoor', 'noise_level': 'quiet', 'lighting': 'dim', 'music_preference': 'live', 'table_size': '4-top', 'special_requests': ['window seat']}",[],gold,"{'visits_per_month': 8, 'last_visit': datetime.datetime(2025, 1, 4, 15, 33, 6), 'average_visit_duration': 75, 'preferred_visit_days': ['Saturday', 'Sunday', 'Monday', 'Tuesday', 'Friday'], 'visit_pattern': 'occasional'}","{'per_visit': 94.4, 'per_month': 718.47, 'per_year': 1186.67}","['dinner', 'breakfast']","['Contemporary American', 'Mediterranean']","[{'type': 'celebration', 'frequency': 'annually', 'preferred_seating': 'main_dining', 'average_group_size': 2}]"
87f21b52-2131-44fe-a0a3-937204bb16f2,Douglas Fuller,38,fcruz@example.com,001-344-487-6427x3520,"716 Smith Springs Apt. 460
Nelsonbury, OH 56808","{'seating_preference': 'bar', 'noise_level': 'lively', 'lighting': 'moderate', 'music_preference': 'background', 'table_size': '2-top', 'special_requests': []}",[],gold,"{'visits_per_month': 8, 'last_visit': datetime.datetime(2024, 9, 4, 23, 30, 37), 'average_visit_duration': 69, 'preferred_visit_days': ['Tuesday', 'Saturday', 'Sunday'], 'visit_pattern': 'special_occasions'}","{'per_visit': 128.15, 'per_month': 380.39, 'per_year': 8325.0}","['lunch', 'late_night', 'breakfast', 'dinner']",['Mediterranean'],[]
f9e437cf-d857-4fec-bc1c-ea6b79497c3b,Elizabeth Williams,32,nchapman@example.net,2042824715,"PSC 0947, Box 5264
APO AP 28813","{'seating_preference': 'indoor', 'noise_level': 'lively', 'lighting': 'bright', 'music_preference': 'background', 'table_size': '8-top', 'special_requests': ['near kitchen']}",[],gold,"{'visits_per_month': 4, 'last_visit': datetime.datetime(2025, 4, 16, 21, 41, 24), 'average_visit_duration': 111, 'preferred_visit_days': ['Wednesday', 'Saturday'], 'visit_pattern': 'occasional'}","{'per_visit': 66.25, 'per_month': 594.79, 'per_year': 3987.96}","['breakfast', 'lunch', 'late_night', 'dinner']",['Contemporary American'],[]
2917e647-4e9b-4b59-943f-8108f0bb55f2,Andrew Shaw,30,hallrachel@example.org,777-915-3708,"6318 Williams Street
New Michellefurt, AR 98421","{'seating_preference': 'private_room', 'noise_level': 'lively', 'lighting': 'bright', 'music_preference': 'none', 'table_size': '8-top', 'special_requests': []}","['gluten-free', 'halal', 'dairy-free']",bronze,"{'visits_per_month': 6, 'last_visit': datetime.datetime(2024, 9, 27, 8, 14, 58), 'average_visit_duration': 106, 'preferred_visit_days': ['Friday', 'Sunday', 'Thursday', 'Wednesday', 'Monday', 'Saturday'], 'visit_pattern': 'seasonal'}","{'per_visit': 81.67, 'per_month': 297.03, 'per_year': 5352.95}","['lunch', 'late_night', 'breakfast', 'dinner']",['Mediterranean'],"[{'type': 'business_meeting', 'frequency': 'monthly', 'preferred_seating': 'outdoor', 'average_group_size': 15}, {'type': 'anniversary', 'frequency': 'annually', 'preferred_seating': 'main_dining', 'average_group_size': 9}]"
c939d7b1-608c-44b8-bc80-8ca8a3b2399a,Alison Reyes,31,xrobinson@example.net,787-772-3445x08253,"40461 Cody Islands Suite 027
West Sarah, OR 47563","{'seating_preference': 'outdoor', 'noise_level': 'moderate', 'lighting': 'bright', 'music_preference': 'background', 'table_size': '8-top', 'special_requests': ['quiet corner', 'booth']}","['vegan', 'dairy-free', 'kosher']",gold,"{'visits_per_month': 5, 'last_visit': datetime.datetime(2024, 12, 12, 14, 33, 26), 'average_visit_duration': 131, 'preferred_visit_days': ['Tuesday', 'Sunday', 'Saturday', 'Wednesday', 'Friday', 'Monday', 'Thursday'], 'visit_pattern': 'special_occasions'}","{'per_visit': 131.3, 'per_month': 286.81, 'per_year': 5921.48}","['late_night', 'lunch']","['Mediterranean', 'Contemporary American']",[]
6084ec64-8cc4-4b10-b6ed-14909395ab85,Mr. Mitchell Rice,85,leroy12@example.org,(333)265-0022x812,"839 Austin Shoal
North Rachel, ND 23512","{'seating_preference': 'bar', 'noise_level': 'quiet', 'lighting': 'moderate', 'music_preference': 'background', 'table_size': '4-top', 'special_requests': []}",[],bronze,"{'visits_per_month': 4, 'last_visit': datetime.datetime(2024, 7, 29, 17, 26, 4), 'average_visit_duration': 72, 'preferred_visit_days': ['Saturday', 'Monday'], 'visit_pattern': 'seasonal'}","{'per_visit': 32.32, 'per_month': 439.5, 'per_year': 5753.85}",['breakfast'],['Contemporary American'],[]
a848a832-c596-4f70-a0db-eccfb010ef60,Elizabeth Weaver,53,jamesyoung@example.com,488.843.9049x14501,"421 Julie Roads
Port Ryanmouth, ME 09662","{'seating_preference': 'private_room', 'noise_level': 'lively', 'lighting': 'dim', 'music_preference': 'none', 'table_size': '4-top', 'special_requests': ['window seat', 'booth']}",[],gold,"{'visits_per_month': 7, 'last_visit': datetime.datetime(2025, 6, 9, 12, 58, 11), 'average_visit_duration': 139, 'preferred_visit_days': ['Friday', 'Sunday', 'Monday', 'Wednesday', 'Thursday', 'Tuesday'], 'visit_pattern': 'regular'}","{'per_visit': 101.24, 'per_month': 940.49, 'per_year': 4258.95}","['dinner', 'breakfast', 'lunch']","['Mediterranean', 'Contemporary American']",[]
16b3832f-e1af-47c5-8ea6-914d4ef96cb1,Jonathon Mccoy,38,marioking@example.net,001-101-740-8665x207,"12178 Monica Ports Apt. 163
North Vanessa, MT 48878","{'seating_preference': 'outdoor', 'noise_level': 'moderate', 'lighting': 'dim', 'music_preference': 'background', 'table_size': '6-top', 'special_requests': ['booth']}",[],platinum,"{'visits_per_month': 1, 'last_visit': datetime.datetime(2024, 7, 12, 6, 28, 13), 'average_visit_duration': 122, 'preferred_visit_days': ['Wednesday', 'Monday', 'Sunday', 'Thursday', 'Saturday', 'Friday', 'Tuesday'], 'visit_pattern': 'special_occasions'}","{'per_visit': 138.33, 'per_month': 289.94, 'per_year': 9889.89}","['dinner', 'lunch']","['Mediterranean', 'Contemporary American']",[]
0ce15e3a-9de0-4268-afb5-65aa09b7c863,Robert Ware,26,richard35@example.org,070.899.7434,"085 Sutton Parkways Suite 343
Jessicaburgh, OR 49542","{'seating_preference': 'private_room', 'noise_level': 'quiet', 'lighting': 'bright', 'music_preference': 'live', 'table_size': '6-top', 'special_requests': ['quiet corner', 'away from kitchen']}",[],silver,"{'visits_per_month': 3, 'last_visit': datetime.datetime(2025, 5, 5, 23, 11, 56), 'average_visit_duration': 146, 'preferred_visit_days': ['Monday', 'Wednesday', 'Saturday', 'Tuesday', 'Sunday', 'Thursday'], 'visit_pattern': 'seasonal'}","{'per_visit': 104.28, 'per_month': 452.24, 'per_year': 7811.02}","['lunch', 'breakfast']","['Mediterranean', 'Contemporary American']",[]
2f8e2ae5-363e-461c-8936-b45135081019,Amber Graham,31,washingtonlori@example.net,(552)439-9930,"52786 Jonathan Circles
Lake Katie, NY 53238","{'seating_preference': 'indoor', 'noise_level': 'moderate', 'lighting': 'moderate', 'music_preference': 'live', 'table_size': '8-top', 'special_requests': ['window seat']}",[],bronze,"{'visits_per_month': 7, 'last_visit': datetime.datetime(2024, 11, 13, 22, 27, 43), 'average_visit_duration': 84, 'preferred_visit_days': ['Sunday', 'Wednesday', 'Friday', 'Monday', 'Saturday'], 'visit_pattern': 'occasional'}","{'per_visit': 88.14, 'per_month': 181.19, 'per_year': 6092.37}",['dinner'],"['Mediterranean', 'Contemporary American']",[]
d7514bf1-eac0-4227-a6ce-3a86a7e45433,Brooke Johnson,35,claytonbenjamin@example.com,666.192.4660x19785,"27014 Rebecca Brooks Apt. 037
Weberbury, MS 62687","{'seating_preference': 'private_room', 'noise_level': 'moderate', 'lighting': 'dim', 'music_preference': 'background', 'table_size': '4-top', 'special_requests': []}",[],bronze,"{'visits_per_month': 8, 'last_visit': datetime.datetime(2025, 5, 31, 11, 51, 54), 'average_visit_duration': 171, 'preferred_visit_days': ['Saturday', 'Sunday', 'Monday', 'Wednesday', 'Tuesday', 'Thursday', 'Friday'], 'visit_pattern': 'occasional'}","{'per_visit': 150.78, 'per_month': 146.78, 'per_year': 4237.23}","['breakfast', 'late_night', 'lunch']",['Mediterranean'],[]
ddfa6512-2a75-4a17-8d19-02c24c74bb11,Angie Smith,23,stephanie59@example.org,287-029-5299x083,"77348 Dawson Pine Apt. 414
West Abigailfort, ND 83071","{'seating_preference': 'bar', 'noise_level': 'lively', 'lighting': 'bright', 'music_preference': 'live', 'table_size': '6-top', 'special_requests': ['booth', 'away from kitchen']}",[],bronze,"{'visits_per_month': 7, 'last_visit': datetime.datetime(2025, 4, 10, 5, 16, 47), 'average_visit_duration': 166, 'preferred_visit_days': ['Thursday', 'Monday', 'Friday'], 'visit_pattern': 'seasonal'}","{'per_visit': 112.04, 'per_month': 502.71, 'per_year': 1296.99}","['late_night', 'lunch']",['Mediterranean'],[]
c7796543-beda-40d2-93ed-fe7f7c46ade1,Mindy Vasquez,28,acox@example.org,+1-186-432-2703x24468,"246 David Terrace
New Sarah, MS 72123","{'seating_preference': 'bar', 'noise_level': 'moderate', 'lighting': 'dim', 'music_preference': 'none', 'table_size': '6-top', 'special_requests': ['near kitchen']}","['shellfish-free', 'nut-free', 'kosher']",silver,"{'visits_per_month': 1, 'last_visit': datetime.datetime(2025, 5, 16, 10, 27, 42), 'average_visit_duration': 94, 'preferred_visit_days': ['Saturday', 'Monday', 'Thursday'], 'visit_pattern': 'occasional'}","{'per_visit': 37.99, 'per_month': 770.83, 'per_year': 1660.55}","['dinner', 'lunch', 'late_night', 'breakfast']",['Mediterranean'],[]
47dda6c7-cc86-4f74-a70f-c27995b32b25,Patrick Bernard,59,yrussell@example.com,281.120.1733x013,"USNS Lowe
FPO AA 72393","{'seating_preference': 'private_room', 'noise_level': 'quiet', 'lighting': 'moderate', 'music_preference': 'live', 'table_size': '2-top', 'special_requests': []}",[],bronze,"{'visits_per_month': 4, 'last_visit': datetime.datetime(2025, 2, 12, 11, 51, 23), 'average_visit_duration': 142, 'preferred_visit_days': ['Sunday', 'Friday', 'Tuesday', 'Wednesday', 'Thursday', 'Saturday', 'Monday'], 'visit_pattern': 'special_occasions'}","{'per_visit': 100.0, 'per_month': 178.23, 'per_year': 9708.06}","['late_night', 'lunch']",['Mediterranean'],[]
9707bc84-13c6-4144-9ad4-4e70f214b952,Tina Wallace,30,karenwatson@example.org,8195347745,"6995 Allison Wall Apt. 256
Johntown, IA 06155","{'seating_preference': 'indoor', 'noise_level': 'moderate', 'lighting': 'dim', 'music_preference': 'live', 'table_size': '8-top', 'special_requests': ['window seat']}",[],bronze,"{'visits_per_month': 6, 'last_visit': datetime.datetime(2024, 10, 14, 4, 28, 52), 'average_visit_duration': 94, 'preferred_visit_days': ['Saturday', 'Thursday', 'Friday', 'Tuesday', 'Wednesday', 'Monday', 'Sunday'], 'visit_pattern': 'special_occasions'}","{'per_visit': 65.61, 'per_month': 335.29, 'per_year': 6761.34}","['lunch', 'late_night', 'breakfast', 'dinner']","['Contemporary American', 'Mediterranean']",[]
c8c1fe91-62eb-43f7-9e71-b9e5788917c9,Brenda Mayo,85,rebecca63@example.org,742.213.7214,"660 Manuel Radial Apt. 712
Kristaburgh, MO 69868","{'seating_preference': 'private_room', 'noise_level': 'lively', 'lighting': 'dim', 'music_preference': 'live', 'table_size': '4-top', 'special_requests': []}",[],bronze,"{'visits_per_month': 2, 'last_visit': datetime.datetime(2024, 10, 16, 10, 54, 10), 'average_visit_duration': 149, 'preferred_visit_days': ['Wednesday', 'Friday', 'Saturday', 'Thursday'], 'visit_pattern': 'special_occasions'}","{'per_visit': 69.03, 'per_month': 851.31, 'per_year': 3306.36}","['lunch', 'dinner', 'breakfast']","['Mediterranean', 'Contemporary American']",[]
fc95fe03-169d-484f-90a5-b01ffa9debfd,Anthony Hernandez,35,stevensonkarina@example.net,668-489-6352x479,"092 Huffman Estates Suite 137
North Alexisborough, ME 11730","{'seating_preference': 'indoor', 'noise_level': 'quiet', 'lighting': 'moderate', 'music_preference': 'background', 'table_size': '2-top', 'special_requests': []}",[],bronze,"{'visits_per_month': 3, 'last_visit': datetime.datetime(2024, 8, 23, 9, 15, 43), 'average_visit_duration': 140, 'preferred_visit_days': ['Tuesday', 'Saturday', 'Friday', 'Wednesday', 'Sunday', 'Thursday', 'Monday'], 'visit_pattern': 'special_occasions'}","{'per_visit': 55.19, 'per_month': 585.97, 'per_year': 4751.86}","['lunch', 'late_night', 'dinner', 'breakfast']","['Contemporary American', 'Mediterranean']","[{'type': 'date_night', 'frequency': 'monthly', 'preferred_seating': 'private_room', 'average_group_size': 9}, {'type': 'celebration', 'frequency': 'quarterly', 'preferred_seating': 'outdoor', 'average_group_size': 6}]"
6ba06b14-4b67-442c-bb85-b719aed2a729,Hayden Prince,61,harrismichael@example.com,001-421-669-4364x00875,"Unit 8544 Box 8743
DPO AP 63470","{'seating_preference': 'indoor', 'noise_level': 'quiet', 'lighting': 'dim', 'music_preference': 'none', 'table_size': '6-top', 'special_requests': ['away from kitchen', 'window seat']}",[],gold,"{'visits_per_month': 2, 'last_visit': datetime.datetime(2024, 12, 26, 6, 59, 28), 'average_visit_duration': 168, 'preferred_visit_days': ['Sunday', 'Friday'], 'visit_pattern': 'special_occasions'}","{'per_visit': 158.03, 'per_month': 764.84, 'per_year': 2307.74}","['late_night', 'lunch', 'dinner', 'breakfast']","['Mediterranean', 'Contemporary American']","[{'type': 'family_gathering', 'frequency': 'special', 'preferred_seating': 'outdoor', 'average_group_size': 9}]"
d4c3f351-e0d0-43cc-8ba9-11b4a9176a14,Sonya Williams,55,smithlaurie@example.net,(521)440-0268x699,"90367 Andrew Extensions Suite 434
Williamsstad, NV 33105","{'seating_preference': 'outdoor', 'noise_level': 'moderate', 'lighting': 'dim', 'music_preference': 'background', 'table_size': '8-top', 'special_requests': []}",[],gold,"{'visits_per_month': 7, 'last_visit': datetime.datetime(2024, 12, 24, 13, 33, 50), 'average_visit_duration': 157, 'preferred_visit_days': ['Monday', 'Thursday', 'Saturday'], 'visit_pattern': 'special_occasions'}","{'per_visit': 118.02, 'per_month': 519.06, 'per_year': 4193.48}","['late_night', 'dinner', 'lunch']",['Mediterranean'],[]
b1b55ccc-1a3b-41af-9755-57918f4d6d24,Nicholas Gaines,37,danny27@example.org,656-849-5818,"96926 Conner Port
Lake Antoniochester, ME 78435","{'seating_preference': 'indoor', 'noise_level': 'lively', 'lighting': 'moderate', 'music_preference': 'background', 'table_size': '8-top', 'special_requests': []}",[],bronze,"{'visits_per_month': 8, 'last_visit': datetime.datetime(2024, 8, 22, 13, 18, 33), 'average_visit_duration': 127, 'preferred_visit_days': ['Monday', 'Wednesday', 'Saturday', 'Friday'], 'visit_pattern': 'regular'}","{'per_visit': 133.01, 'per_month': 442.81, 'per_year': 7015.47}","['dinner', 'late_night', 'lunch']","['Contemporary American', 'Mediterranean']",[]
399ed700-8f4e-407d-bc0a-9f03ba737a26,Sarah Moore,46,joseph06@example.com,821.254.0009x5766,"465 Garcia Drive Apt. 257
Mullinsshire, ID 81742","{'seating_preference': 'private_room', 'noise_level': 'quiet', 'lighting': 'moderate', 'music_preference': 'live', 'table_size': '2-top', 'special_requests': []}","['nut-free', 'shellfish-free']",bronze,"{'visits_per_month': 7, 'last_visit': datetime.datetime(2025, 1, 7, 18, 43, 28), 'average_visit_duration': 150, 'preferred_visit_days': ['Wednesday'], 'visit_pattern': 'special_occasions'}","{'per_visit': 93.12, 'per_month': 111.96, 'per_year': 5928.02}",['lunch'],['Mediterranean'],[]
9e01be5e-ccb1-4a9c-97ca-622397b3698e,Anthony Thompson,39,baileylydia@example.org,093.674.3439x45460,"60159 Stephanie Fork Apt. 388
Lake Dillon, LA 04242","{'seating_preference': 'indoor', 'noise_level': 'moderate', 'lighting': 'dim', 'music_preference': 'none', 'table_size': '2-top', 'special_requests': ['window seat', 'near kitchen']}",[],silver,"{'visits_per_month': 8, 'last_visit': datetime.datetime(2025, 6, 28, 11, 1, 8), 'average_visit_duration': 83, 'preferred_visit_days': ['Monday', 'Thursday', 'Friday', 'Saturday', 'Tuesday'], 'visit_pattern': 'regular'}","{'per_visit': 51.0, 'per_month': 436.87, 'per_year': 6417.97}",['late_night'],"['Contemporary American', 'Mediterranean']",[]
ecd974a4-ddd1-4303-bbfd-882902251c4b,Jackson Jackson,58,agray@example.org,(377)272-5855,"4681 Nelson Mountains
Jenniferport, NE 29736","{'seating_preference': 'indoor', 'noise_level': 'quiet', 'lighting': 'bright', 'music_preference': 'none', 'table_size': '8-top', 'special_requests': ['near kitchen']}",[],silver,"{'visits_per_month': 5, 'last_visit': datetime.datetime(2024, 8, 19, 20, 10, 32), 'average_visit_duration': 166, 'preferred_visit_days': ['Monday'], 'visit_pattern': 'regular'}","{'per_visit': 136.37, 'per_month': 310.15, 'per_year': 5510.51}",['late_night'],['Mediterranean'],"[{'type': 'family_gathering', 'frequency': 'quarterly', 'preferred_seating': 'main_dining', 'average_group_size': 2}, {'type': 'date_night', 'frequency': 'special', 'preferred_seating': 'private_room', 'average_group_size': 3}]"
d0d4e5b3-38c7-46ed-91c1-c7a398ef875f,Richard Mcgrath,58,cherylrobertson@example.com,048.954.2124x20258,"69445 Robertson Viaduct
New Ambershire, SD 77432","{'seating_preference': 'private_room', 'noise_level': 'lively', 'lighting': 'bright', 'music_preference': 'background', 'table_size': '4-top', 'special_requests': ['window seat']}",[],gold,"{'visits_per_month': 2, 'last_visit': datetime.datetime(2024, 9, 13, 7, 26, 40), 'average_visit_duration': 89, 'preferred_visit_days': ['Monday', 'Tuesday', 'Saturday', 'Wednesday', 'Sunday', 'Thursday'], 'visit_pattern': 'regular'}","{'per_visit': 141.02, 'per_month': 161.06, 'per_year': 4433.93}",['dinner'],['Mediterranean'],[]
fccc0fba-f4d1-4aa3-99de-3472867289b6,Ryan Holmes,32,madisonhansen@example.com,(723)120-2307x57497,"068 Hughes Path Suite 256
Miaberg, RI 26965","{'seating_preference': 'indoor', 'noise_level': 'lively', 'lighting': 'dim', 'music_preference': 'none', 'table_size': '4-top', 'special_requests': ['window seat', 'near kitchen']}",[],bronze,"{'visits_per_month': 7, 'last_visit': datetime.datetime(2025, 4, 22, 14, 10, 6), 'average_visit_duration': 167, 'preferred_visit_days': ['Monday', 'Friday', 'Thursday', 'Sunday', 'Wednesday'], 'visit_pattern': 'special_occasions'}","{'per_visit': 157.91, 'per_month': 160.73, 'per_year': 7408.04}","['breakfast', 'late_night']",['Mediterranean'],"[{'type': 'business_meeting', 'frequency': 'quarterly', 'preferred_seating': 'private_room', 'average_group_size': 17}, {'type': 'business_meeting', 'frequency': 'monthly', 'preferred_seating': 'outdoor', 'average_group_size': 15}, {'type': 'date_night', 'frequency': 'quarterly', 'preferred_seating': 'main_dining', 'average_group_size': 7}]"
532bdce7-cb88-4b0d-87a9-8c5cf6c8f3a5,Emily Hopkins,38,sawyerangela@example.org,896-584-7004x66479,"8983 Miller Hollow
Hopkinschester, PA 00721","{'seating_preference': 'outdoor', 'noise_level': 'lively', 'lighting': 'dim', 'music_preference': 'live', 'table_size': '6-top', 'special_requests': []}","['vegan', 'halal']",bronze,"{'visits_per_month': 4, 'last_visit': datetime.datetime(2024, 9, 13, 22, 28, 7), 'average_visit_duration': 82, 'preferred_visit_days': ['Saturday', 'Wednesday'], 'visit_pattern': 'occasional'}","{'per_visit': 101.71, 'per_month': 265.43, 'per_year': 6297.75}",['breakfast'],"['Mediterranean', 'Contemporary American']",[]
a00ecd41-b92e-4dd4-8890-268dd87bad6e,Jamie Brown,27,robertspamela@example.com,245-399-9476,"47572 Nicholas Ridges Suite 211
Nancyshire, IL 59580","{'seating_preference': 'private_room', 'noise_level': 'moderate', 'lighting': 'moderate', 'music_preference': 'none', 'table_size': '6-top', 'special_requests': ['window seat', 'booth']}",[],silver,"{'visits_per_month': 1, 'last_visit': datetime.datetime(2025, 2, 27, 1, 15, 51), 'average_visit_duration': 107, 'preferred_visit_days': ['Sunday', 'Saturday', 'Wednesday', 'Monday', 'Thursday', 'Tuesday', 'Friday'], 'visit_pattern': 'regular'}","{'per_visit': 161.96, 'per_month': 185.6, 'per_year': 2036.38}","['late_night', 'lunch', 'dinner']","['Mediterranean', 'Contemporary American']","[{'type': 'celebration', 'frequency': 'special', 'preferred_seating': 'main_dining', 'average_group_size': 15}, {'type': 'business_meeting', 'frequency': 'quarterly', 'preferred_seating': 'private_room', 'average_group_size': 2}]"
ddae957f-b632-4502-8622-ae40a5f9ec80,William Mckay,47,tnguyen@example.net,524.418.1369x133,"2371 Kevin Mountain Apt. 703
North Jodistad, MA 58198","{'seating_preference': 'bar', 'noise_level': 'quiet', 'lighting': 'bright', 'music_preference': 'background', 'table_size': '6-top', 'special_requests': ['quiet corner']}","['nut-free', 'shellfish-free', 'dairy-free']",bronze,"{'visits_per_month': 1, 'last_visit': datetime.datetime(2024, 7, 26, 0, 25), 'average_visit_duration': 93, 'preferred_visit_days': ['Monday', 'Saturday', 'Thursday', 'Wednesday', 'Tuesday'], 'visit_pattern': 'occasional'}","{'per_visit': 169.84, 'per_month': 427.3, 'per_year': 4766.09}","['late_night', 'lunch']","['Mediterranean', 'Contemporary American']","[{'type': 'date_night', 'frequency': 'special', 'preferred_seating': 'outdoor', 'average_group_size': 10}, {'type': 'birthday', 'frequency': 'annually', 'preferred_seating': 'main_dining', 'average_group_size': 12}, {'type': 'celebration', 'frequency': 'monthly', 'preferred_seating': 'outdoor', 'average_group_size': 10}]"
506d049c-a190-4287-8a13-139c6bbbaecf,Michael Martin,55,velezelijah@example.com,+1-119-228-3679x4155,"333 Daniel Pines
Stevenbury, AL 59830","{'seating_preference': 'indoor', 'noise_level': 'lively', 'lighting': 'moderate', 'music_preference': 'none', 'table_size': '8-top', 'special_requests': ['window seat', 'quiet corner']}","['halal', 'gluten-free']",platinum,"{'visits_per_month': 7, 'last_visit': datetime.datetime(2025, 4, 30, 1, 57, 3), 'average_visit_duration': 75, 'preferred_visit_days': ['Monday', 'Wednesday', 'Saturday', 'Thursday', 'Tuesday', 'Sunday', 'Friday'], 'visit_pattern': 'special_occasions'}","{'per_visit': 186.82, 'per_month': 890.12, 'per_year': 7132.01}","['late_night', 'dinner', 'breakfast']",['Contemporary American'],"[{'type': 'family_gathering', 'frequency': 'monthly', 'preferred_seating': 'main_dining', 'average_group_size': 10}, {'type': 'family_gathering', 'frequency': 'quarterly', 'preferred_seating': 'outdoor', 'average_group_size': 19}]"
8712ced7-417a-4d3e-adea-135f05dbdbbb,Kevin Ray,60,brookemorrison@example.com,(436)914-7650,"9365 Wilson Walk Apt. 659
North Edward, NE 99219","{'seating_preference': 'private_room', 'noise_level': 'moderate', 'lighting': 'bright', 'music_preference': 'background', 'table_size': '4-top', 'special_requests': ['quiet corner', 'window seat']}","['kosher', 'halal', 'vegan']",bronze,"{'visits_per_month': 5, 'last_visit': datetime.datetime(2025, 2, 14, 19, 58, 56), 'average_visit_duration': 55, 'preferred_visit_days': ['Wednesday', 'Monday', 'Tuesday', 'Sunday', 'Friday', 'Thursday'], 'visit_pattern': 'special_occasions'}","{'per_visit': 120.11, 'per_month': 627.67, 'per_year': 9513.76}","['lunch', 'dinner', 'late_night', 'breakfast']",['Mediterranean'],[]
19af430c-b972-4ede-bfd9-a58f9928d53c,James Torres DDS,57,xavierhamilton@example.com,001-888-966-7276x4905,"PSC 8765, Box 2338
APO AP 52737","{'seating_preference': 'bar', 'noise_level': 'quiet', 'lighting': 'moderate', 'music_preference': 'live', 'table_size': '6-top', 'special_requests': ['away from kitchen']}",[],bronze,"{'visits_per_month': 4, 'last_visit': datetime.datetime(2024, 7, 23, 4, 28, 59), 'average_visit_duration': 150, 'preferred_visit_days': ['Tuesday', 'Sunday', 'Saturday', 'Wednesday', 'Thursday'], 'visit_pattern': 'occasional'}","{'per_visit': 99.12, 'per_month': 212.59, 'per_year': 2734.82}","['breakfast', 'dinner', 'late_night']","['Mediterranean', 'Contemporary American']",[]
8f7230d2-8a09-44da-8b0b-eddf8e2ad98d,Julia Higgins,63,tinafletcher@example.net,8095110159,"850 Moreno Village Suite 834
West Garyshire, PA 51991","{'seating_preference': 'indoor', 'noise_level': 'quiet', 'lighting': 'moderate', 'music_preference': 'none', 'table_size': '4-top', 'special_requests': ['near kitchen', 'booth']}",['vegetarian'],gold,"{'visits_per_month': 6, 'last_visit': datetime.datetime(2024, 8, 13, 6, 16, 14), 'average_visit_duration': 126, 'preferred_visit_days': ['Friday', 'Sunday'], 'visit_pattern': 'regular'}","{'per_visit': 103.59, 'per_month': 459.01, 'per_year': 6220.94}",['dinner'],['Mediterranean'],"[{'type': 'anniversary', 'frequency': 'special', 'preferred_seating': 'outdoor', 'average_group_size': 6}, {'type': 'business_meeting', 'frequency': 'annually', 'preferred_seating': 'outdoor', 'average_group_size': 6}]"
3b56f3fb-5c9f-4535-bf73-bf94f6417ac5,Jeffrey Aguilar,64,jeffreyflores@example.net,874-004-1349,"6388 Lauren Course
Nicholsberg, FL 99267","{'seating_preference': 'indoor', 'noise_level': 'quiet', 'lighting': 'moderate', 'music_preference': 'none', 'table_size': '6-top', 'special_requests': ['away from kitchen', 'booth']}",[],gold,"{'visits_per_month': 3, 'last_visit': datetime.datetime(2025, 2, 17, 19, 51, 1), 'average_visit_duration': 111, 'preferred_visit_days': ['Wednesday', 'Thursday', 'Friday', 'Saturday', 'Monday', 'Tuesday'], 'visit_pattern': 'occasional'}","{'per_visit': 140.52, 'per_month': 603.41, 'per_year': 7222.79}",['lunch'],['Mediterranean'],[]
